# header	name	page	status	detail
include/Af_irda.h	_IRDA_DEVICE_INFO	aa450461	match	
include/Autoras.h	DIALER_NOTIFICATION	ms897083	match	
include/Avc_stream.h	STREAM_CreateLocalPlug_Response	aa448155	match	
include/Avc_stream.h	STREAM_DeleteLocalPlug_Request	aa448156	match	
include/Avc_stream.h	STREAM_DereferenceRemotePlug_Request	aa448157	match	
include/Avc_stream.h	STREAM_GetMediaSize_Response	aa448160	match	
include/Avc_stream.h	STREAM_GetRemotePlugHandle_Request	aa448161	match	
include/Avc_stream.h	STREAM_GetRemotePlugHandle_Response	aa448162	match	
include/Avc_stream.h	STREAM_LocateRemotePlug_Request	aa448163	match	
include/Avc_stream.h	STREAM_LocateRemotePlug_Response	aa448164	match	
include/Avc_stream.h	STREAM_SetMediaSize_Request	aa448168	match	
include/Avc_stream.h	STREAM_GetMediaSize_Request	aa448159	match	
include/Avc_unit.h	UNIT_AllocateLocalPlug_Response	aa448229	match	
include/Avc_unit.h	UNIT_ConnectionRequestProcessed_Request	aa448231	match	
include/Avc_unit.h	UNIT_DereferenceConnectionPlug_Request	aa448233	match	
include/Avc_unit.h	UNIT_FreeLocalPlug_Request	aa448236	match	
include/Avc_unit.h	UNIT_ProcessRegistryPlugs_Request	aa448238	match	
include/Avc_unit.h	UNIT_QueryLocalPlugs_Request	aa448239	match	
include/Avc_unit.h	UNIT_QueryLocalPlugs_Response	aa448240	match	
include/Avc_unit.h	UNIT_RegisterSubunit_Response	aa448242	match	
include/Avc_vvcr.h	VVCR_Complete_Request	ms923270	match	
include/Avc_vvcr.h	VVCR_Event_Request	ms923271	match	
include/Avc_vvcr.h	VVCR_SetMechanismPosition_Request	ms923276	match	
include/Avc_vvcr.h	VVCR_SetMechanismState_Request	ms923277	match	
include/Avc_vvcr.h	VVCR_SetMechanismTrackNumber_Request	ms923278	match	
include/Bt_api.h	BASEBAND_CONNECTION	aa450296	match	
include/Bt_api.h	PORTEMUPortParams	ms896282	match	
include/Bt_api.h	BT_LINK_KEY_EVENT	ee495780	match	
include/Bt_api.h	BT_DISCONNECT_EVENT	ee495839	match	
include/Bt_api.h	BT_SERVICE_REQUEST	ee495863	match	
include/Bt_api.h	BT_MODE_CHANGE_EVENT	ee495911	match	
include/Bt_api.h	BT_CONNECT_EVENT	ee495996	match	
include/Bt_api.h	BTEVENT	ee496010	match	
include/Btagnetwork.h	NetworkCallFailedInfo	ms895682	match	
include/Bthsdpdef.h	SdpQueryUuidUnion	aa450878	no-print-on-page	
include/Bthsdpdef.h	SdpQueryUuid	aa450877	match	
include/Bthsdpdef.h	BTHNS_RESTRICTIONBLOB	ms887868	match	
include/Bthsdpdef.h	BTHNS_INQUIRYBLOB	ms887864	annotated-deviation	hdr=LAP,length,num_responses page=LAP,charlength,num_responses
include/Bthsdpdef.h	BTHNS_SETBLOB	ms887869	match	
include/CEDDK.h	DMA_ADAPTER_OBJECT	ms898303	match	
include/Cchannel.h	CHANNEL_PDU_HEADER	aa513856	no-print-on-page	
include/Cchannel.h	CHANNEL_ENTRY_POINTS	aa513858	match	
include/Cchannel.h	CHANNEL_ENTRY_POINTS_EX	aa513861	match	
include/Cdioctl.h	CDROM_TESTUNITREADY	ee483387	match	
include/Cdioctl.h	CD_SENSE_DATA	ee483463	match	
include/Cdioctl.h	CDROM_PLAY_AUDIO_MSF	ee483643	match	
include/Cdioctl.h	SGX_BUF	ee484034	match	
include/Celog.h	CEL_MAPFILE_VIEW_OPEN	aa451055	match	
include/Cesync.h	DEVINFO	aa513865	match	
include/Cesync.h	OBJUIDATA	ee487010	match	
include/Commctrl.h	IMAGEINFO	ms909781	no-print-on-page	
include/Commctrl.h	IMAGELISTDRAWPARAMS	ms909819	no-print-on-page	
include/Commctrl.h	INITCOMMONCONTROLSEX	ms909850	no-print-on-page	
include/Commctrl.h	TBBUTTONINFOA	ms931482	no-print-on-page	
include/Commctrl.h	TBADDBITMAP	ms940414	match	
include/Commctrl.h	TBREPLACEBITMAP	ms913817	no-print-on-page	
include/Commctrl.h	PBRANGE	ms911863	no-print-on-page	
include/Commctrl.h	UDACCEL	ms911870	no-print-on-page	
include/Commctrl.h	COMMANDBANDSRESTOREINFO	aa453639	no-print-on-page	
include/Commctrl.h	NMRBAUTOSIZE	aa453640	no-print-on-page	
include/Commctrl.h	NMREBAR	ms911851	no-print-on-page	
include/Commctrl.h	HD_HITTESTINFO	aa453620	no-print-on-page	
include/Commctrl.h	MCHITTESTINFO	ms931478	no-print-on-page	
include/Commctrl.h	TV_DISPINFO		skip-fnptr	
include/Commctrl.h	NMTVCUSTOMDRAW	ms911867	no-print-on-page	
include/Commctrl.h	LVBKIMAGE		skip-fnptr	
include/Commctrl.h	NMLVCACHEHINT	aa453425	no-print-on-page	
include/Commctrl.h	NMLVCUSTOMDRAW		skip-fnptr	
include/Commctrl.h	NMLVFINDITEM	ms931633	no-print-on-page	
include/Commctrl.h	NMLVGETINFOTIP	ms931639	match	
include/Commctrl.h	LV_DISPINFO	ms931645	no-print-on-page	
include/Commctrl.h	LVGROUP	aa453426	match	
include/Commctrl.h	LVGROUPMETRICS	aa453427	match	
include/Commctrl.h	LVSETINFOTIP	aa453539	match	
include/Commdlg.h	CHOOSECOLOR	ms928580	match	
include/Commdlg.h	CHOOSEFONTW	ms928582	match	
include/Commdlg.h	DEVNAMES	aa452944	no-print-on-page	
include/Commdlg.h	OPENFILENAME	ms911906	match	
include/Commdlg.h	OFNOTIFY	ms911893	match	
include/Commdlg.h	PAGESETUPDLG	ms911910	match	
include/Commdlg.h	PRINTDLG	aa453544	match	
include/Connmgr.h	CONNMGR_CONNECTIONINFO	ee498058	match	
include/Controldefinitions.h	PHMS_ITEM	ee499265	match	
include/Controldefinitions.h	result	ee501290	match	
include/Controldefinitions.h	result	ee501318	match	
include/Cpl.h	CPLINFO	ms908158	match	
include/Cpl.h	NEWCPLINFO	ms931468	match	
include/Credmgr.h	CREDENTIAL	ms937728	no-print-on-page	
include/Cs.h	CSDATAFORMAT	ee483400	match	
include/Cs.h	CSTIME	ee483433	match	
include/Cs.h	CSPIN_CINSTANCES	ee484198	match	
include/Cs.h	CSMULTIPLE_ITEM	ee484262	match	
include/Cs.h	CSPROPERTY_MEMBERSHEADER	ee484426	match	
include/Cs.h	CS_COMPRESSION	ee485040	match	
include/Cs.h	CS_FRAMING_RANGE	ee485486	match	
include/Cs.h	CSPROPERTY_MEMBERSLIST	ee481459	match	
include/Cs.h	CS_FRAMING_RANGE_WEIGHTED	ee482468	match	
include/Cs.h	CSSTREAM_HEADER	ee483430	match	
include/Cs.h	CSIDENTIFIER	ee485206	match	
include/Cs.h	CSPROPERTY_DESCRIPTION	ee485283	match	
include/Cs.h	CSALLOCATOR_FRAMING	ee485481	match	
include/Cs.h	CSPROPERTY_VALUES	ee485664	match	
include/Cs.h	CSPROPERTY_BOUNDS_LONG	ee485917	match	
include/Cs.h	CSPROPERTY_STEPPING_LONG	ee481471	match	
include/D3dm.h	D3DMVECTOR		no-pageid	
include/D3dm.h	D3DMCAPS		no-pageid	
include/D3dm.h	D3DMCLIPSTATUS		no-pageid	
include/D3dm.h	D3DMCOLORVALUE		no-pageid	
include/D3dm.h	D3DMDEVICE_CREATION_PARAMETERS		no-pageid	
include/D3dm.h	D3DMDISPLAYMODE		no-pageid	
include/D3dm.h	D3DMINDEXBUFFER_DESC		no-pageid	
include/D3dm.h	D3DMLIGHT		no-pageid	
include/D3dm.h	D3DMLOCKED_RECT		no-pageid	
include/D3dm.h	D3DMMATERIAL		no-pageid	
include/D3dm.h	D3DMPRESENT_PARAMETERS		no-pageid	
include/D3dm.h	D3DMSURFACE_DESC		no-pageid	
include/D3dm.h	D3DMVERTEXBUFFER_DESC		no-pageid	
include/D3dm.h	D3DMVIEWPORT		no-pageid	
include/D3dm.h	D3DMMATRIX	ms907720	match	
include/D3dmddk.h	D3DM_CLEAR	aa447711	match	
include/D3dmddk.h	D3DM_COLORFILL	aa447712	match	
include/D3dmddk.h	D3DM_COMMAND	aa447713	match	
include/D3dmddk.h	D3DM_COPYRECT	aa447714	match	
include/D3dmddk.h	D3DM_CREATECONTEXT_DATA	aa447715	match	
include/D3dmddk.h	D3DM_CREATELIGHT	aa447717	match	
include/D3dmddk.h	D3DM_CREATEPALETTE	aa447718	match	
include/D3dmddk.h	D3DM_DESTROYCONTEXT_DATA	aa447721	match	
include/D3dmddk.h	D3DM_DESTROYSURFACE_DATA	aa447723	match	
include/D3dmddk.h	D3DM_DRAWINDEXEDPRIMITIVE	aa447726	match	
include/D3dmddk.h	D3DM_DRAWPRIMITIVE	aa447727	match	
include/D3dmddk.h	D3DM_DRAWPRIMITIVE_DATA	aa447728	match	
include/D3dmddk.h	D3DM_GETINFO_DATA	ms896732	match	
include/D3dmddk.h	D3DM_INDEXBUFFER	ms896734	match	
include/D3dmddk.h	D3DM_LOCKSURFACE_DATA	ms896737	match	
include/D3dmddk.h	D3DM_MATERIAL	ms896739	match	
include/D3dmddk.h	D3DM_PRESENT	ms896741	match	
include/D3dmddk.h	D3DM_PROCESSVERTICES	ms896742	match	
include/D3dmddk.h	D3DM_RENDERSTATE	ms896743	match	
include/D3dmddk.h	D3DM_RENDERTARGET	ms896744	match	
include/D3dmddk.h	D3DM_SETLIGHT_WITHDATA	ms896750	match	
include/D3dmddk.h	D3DM_SETPALETTE_WITHENTRIES	ms896753	match	
include/D3dmddk.h	D3DM_STRETCHRECT	ms896754	match	
include/D3dmddk.h	D3DM_TEXTURESTAGESTATE	ms896755	match	
include/D3dmddk.h	D3DM_TRANSFORM	ms896756	match	
include/D3dmddk.h	D3DM_UNLOCKSURFACE_DATA	ms896757	match	
include/D3dmddk.h	D3DM_VALIDATEDEVICE_DATA	ms896759	match	
include/D3dmddk.h	D3DM_VERTEXBUFFER	ms896761	match	
include/D3dmddk.h	D3DM_VIEWPORT	ms896762	match	
include/D3dmddk.h	D3DMTEXTURE_DESC	aa447707	match	
include/D3dmddk.h	D3DM_SETLIGHT	ee482647	match	
include/D3dmddk.h	D3DM_SETPALETTE	ee485488	match	
include/D3dmx.h	D3DMXVECTOR3	ee490100	cpp-print	
include/D3dmx.h	D3DMXVECTOR4	ee490256	cpp-print	
include/D3dmx.h	D3DMXMATRIX	ee491446	cpp-print	
include/D3dmx.h	D3DMXVECTOR3FXD	ee491305	no-print-on-page	
include/D3dmx.h	D3DMXVECTOR4FXD	ee491659	no-print-on-page	
include/D3dmx.h	D3DMXMATRIXFXD	ee490729	cpp-print	
include/D3dmx.h	D3DMXIMAGE_INFO	ee490107	match	
include/Databaseapi.h	PH_SPEEDDIAL_ENTRY	ee499852	match	
include/Ddraw.h	MultiSampleCaps	ms907791	no-print-on-page	
include/Ddraw.h	DDARGB		skip-fnptr	
include/Ddraw.h	DDGAMMARAMP	ee491315	match	
include/Defragdisk.h	DEFRAG_OPTIONS	ms887931	match	
include/Devmgmt.h	DMTASKINFO	ms895041	match	
include/Diskio.h	DISK_INFO	ms898299	match	
include/Diskio.h	SG_BUF	ms920807	match	
include/Diskio.h	STORAGE_IDENTIFICATION	aa448149	match	
include/Dmo.h	DMO_MEDIA_TYPE	aa451601	match	
include/Dmo.h	DMO_OUTPUT_DATA_BUFFER	aa451602	match	
include/Dmo.h	DMO_PARTIAL_MEDIATYPE	aa451605	match	
include/Dsgetdc.h	DOMAIN_CONTROLLER_INFO		no-pageid	
include/Dshow.h	ALLOCATOR_PROPERTIES	ms925330	match	
include/Dshow.h	AM_MEDIA_TYPE	ms925337	match	
include/Dshow.h	AM_SAMPLE2_PROPERTIES	ms925343	match	
include/Dshow.h	AM_STREAM_INFO	ms925345	match	
include/Dshow.h	AMOVIESETUP_MEDIATYPE	ms925341	match	
include/Dshow.h	AMOVIESETUP_PIN	ms925342	match	
include/Dshow.h	AMOVIESETUP_FILTER	ms925340	match	
include/Dshow.h	AMVPSIZE	ms925349	match	
include/Dshow.h	AUDIO_STREAM_CONFIG_CAPS	ms925720	match	
include/Dshow.h	COLORKEY	ms926774	match	
include/Dshow.h	DIBDATA	aa451578	match	
include/Dshow.h	FILTER_INFO	aa451713	match	
include/Dshow.h	VIDEOINFOHEADER	aa452412	match	
include/Dshow.h	VIDEOINFOHEADER2	aa452413	match	
include/Dshow.h	MPEG1VIDEOINFO	ms932232	match	
include/Dshow.h	MPEG2VIDEOINFO	ms932235	match	
include/Dshow.h	PIN_INFO	ms932256	match	
include/Dshow.h	Quality	ms932272	match	
include/Dshow.h	REGFILTER	ms932283	match	
include/Dshow.h	REGPINTYPES	ms932285	match	
include/Dshow.h	REGFILTERPINS	ms932284	match	
include/Dshow.h	TIMECODE	aa452390	match	
include/Dshow.h	TIMECODE_SAMPLE	aa452392	match	
include/Dshow.h	VIDEO_STREAM_CONFIG_CAPS	aa452415	match	
include/Dshow.h	IAMStreamConfigVtbl		skip-fnptr	
include/Dshow.h	IAMTVTunerVtbl		skip-fnptr	
include/Dshow.h	IBaseFilterVtbl		skip-fnptr	
include/Dshow.h	IDirectDrawVideoVtbl		skip-fnptr	
include/Dshow.h	StructEncoderParameter	ee496526	match	
include/Dshow.h	IEnumMediaTypesVtbl		skip-fnptr	
include/Dshow.h	IEnumPinsVtbl		skip-fnptr	
include/Dshow.h	IFilterGraphVtbl		skip-fnptr	
include/Dshow.h	IGraphBuilderVtbl		skip-fnptr	
include/Dshow.h	IMediaControlVtbl		skip-fnptr	
include/Dshow.h	IMediaFilterVtbl		skip-fnptr	
include/Dshow.h	IMediaSampleVtbl		skip-fnptr	
include/Dshow.h	IPinVtbl		skip-fnptr	
include/Dshow.h	IQualPropVtbl		skip-fnptr	
include/Dshow.h	IReferenceClockVtbl		skip-fnptr	
include/Dshow.h	IVideoWindowVtbl		skip-fnptr	
include/Dsound.h	DSBCAPS		no-pageid	
include/Dsound.h	DSBPOSITIONNOTIFY		no-pageid	
include/Dsound.h	DSBUFFERDESC		no-pageid	
include/Dsound.h	DSCAPS		no-pageid	
include/Dsound.h	DSCBCAPS		no-pageid	
include/Dsound.h	DSCBUFFERDESC		no-pageid	
include/Dsound.h	DSCCAPS		no-pageid	
include/Dvdata.h	DVD_AUDIO_MU_ATTR	aa451617	match	
include/Dvdata.h	DVD_AUDIO_STREAM_ATTR	aa451618	match	
include/Dvdata.h	DVD_CELL_PIECE	aa451619	match	
include/Dvdata.h	DVD_CELL_PLAYBACK	aa451620	match	
include/Dvdata.h	DVD_ISRC	aa451621	match	
include/Dvdata.h	DVD_NAV_CMD	aa451622	match	
include/Dvdata.h	DVD_POS_CODE	aa451623	match	
include/Dvdata.h	DVD_PROVIDER_ID	aa451624	match	
include/Dvdata.h	DVD_RECT	aa451625	match	
include/Dvdata.h	DVD_SUBPICTURE_STREAM_ATTR	aa451626	match	
include/Dvdata.h	DVD_TEXT_ITEM	aa451627	match	
include/Dvdata.h	DVD_TEXT_LANGUAGE_UNIT	aa451628	match	
include/Dvdata.h	DVD_TITLE_SET_INFO	aa451629	match	
include/Dvdioctl.h	DVD_REGIONCE	aa447763	match	
include/Dvdnav.h	DVDUserGOPData	aa451630	match	
include/Dvp.h	DDVIDEOPORTBANDWIDTH	ms907801	match	
include/Dvp.h	DDVIDEOPORTCAPS	ms907802	match	
include/Dvp.h	DDVIDEOPORTCONNECT	ms907803	match	
include/Dvp.h	DDVIDEOPORTDESC	ms907804	match	
include/Dvp.h	DDVIDEOPORTINFO	ms907805	match	
include/Dvp.h	DDVIDEOPORTSTATUS	ms907806	match	
include/Excpt.h	EXCEPTION_POINTERS	ms885215	match	
include/Extapi.h	LINEGENERALINFO	ee496938	match	
include/Extapi.h	LINEOPERATORSTATUS	ee497834	match	
include/Extfile.h	FILECHANGEINFO	ms889030	no-print-on-page	
include/Fatui.h	UIPARAM		no-pageid	
include/Fatui.h	FATUIDATA		no-pageid	
include/Fwapi.h	FW_IP_ADDRESS		no-pageid	
