# header	name	page	status	detail
include/Winbase.h	HeapReAlloc	ms885661	no-print-on-page	
include/Winbase.h	HeapSize	ms885662	match	
include/Winbase.h	HeapValidate	ms885663	match	
include/Winbase.h	HeapCompact	ms885655	match	
include/Winbase.h	LocalReAlloc	ms886742	no-print-on-page	
include/Winbase.h	LocalSize	ms886743	no-print-on-page	
include/Winbase.h	GlobalMemoryStatus	ms885649	no-print-on-page	
include/Winbase.h	IsBadCodePtr	ms885687	match	
include/Winbase.h	IsBadReadPtr	ms885688	no-print-on-page	
include/Winbase.h	IsBadWritePtr	ms885689	no-print-on-page	
include/Winbase.h	GetLocalTime	ms885628	no-print-on-page	
include/Winbase.h	GetSystemTime	ms885640	match	
include/Winbase.h	SetLocalTime	ms886818	no-print-on-page	
include/Winbase.h	SetSystemTime	aa450867	no-print-on-page	
include/Winbase.h	FileTimeToLocalFileTime	ms885589	no-print-on-page	
include/Winbase.h	LocalFileTimeToFileTime	ms886740	no-print-on-page	
include/Winbase.h	FileTimeToSystemTime	ms885593	no-print-on-page	
include/Winbase.h	SystemTimeToFileTime	aa450925	no-print-on-page	
include/Winbase.h	GetTickCount	ms885645	no-print-on-page	
include/Winbase.h	GetFileTime	ms885625	no-print-on-page	
include/Winbase.h	SetFileTime	ms886812	no-print-on-page	
include/Winbase.h	CompareFileTime	ms885172	no-print-on-page	
include/Winbase.h	GetCurrentFT	aa451027	match	
include/Winbase.h	GetIdleTime	ms885626	match	
include/Winbase.h	Random	ms886791	match	
include/Winbase.h	SetDaylightTime	ms886808	match	
include/Winbase.h	QueryPerformanceCounter	ms886788	match	
include/Winbase.h	QueryPerformanceFrequency	ms886789	match	
include/Winbase.h	GetSystemInfo	ms885638	no-print-on-page	
include/Winbase.h	GetVersionEx	ms885648	no-print-on-page	
include/Winbase.h	SignalStarted	aa450898	no-print-on-page	
include/Winbase.h	VirtualAlloc	aa450975	no-print-on-page	
include/Winbase.h	VirtualFree	aa450979	no-print-on-page	
include/Winbase.h	VirtualProtect	aa450980	no-print-on-page	
include/Winbase.h	VirtualQuery	aa450981	no-print-on-page	
include/Winbase.h	FlushInstructionCache	ms885595	match	
include/Winbase.h	GetProcessVersion	ms885636	no-print-on-page	
include/Winbase.h	GetDllVersion	ms885617	no-print-on-page	
include/Winbase.h	GetThreadTimes	ms885644	match	
include/Winbase.h	GetTimeZoneInformation	ms885646	no-print-on-page	
include/Winbase.h	SetTimeZoneInformation	aa450893	no-print-on-page	
include/Winbase.h	CreateFiber	ms885178	match	
include/Winbase.h	ConvertThreadToFiber	ms885176	match	
include/Winbase.h	DeleteFiber	ms885197	match	
include/Winbase.h	GetCurrentFiber	ms885611	match	
include/Winbase.h	GetFiberData	ms885624	match	
include/Winbase.h	SwitchToFiber	aa450915	match	
include/Winbase.h	FindFirstChangeNotificationW	ms889670	match	
include/Winbase.h	FindNextChangeNotification	ms889784	match	
include/Winbase.h	FindCloseChangeNotification	ms889625	match	
include/Winbase.h	FindFirstFileExW	ms889683	match	
include/Winbase.h	GetFileAttributesExW	ms890909	match	
include/Winbase.h	GetDiskFreeSpaceExW	ms890887	no-print-on-page	
include/Winbase.h	GetFileInformationByHandle	ms890926	no-print-on-page	
include/Winbase.h	GetTempPathW	ms891189	match	
include/Winbase.h	GetTempFileNameW	ms891186	match	
include/Winbase.h	LockFileEx	ms891385	match	
include/Winbase.h	UnlockFileEx	ms892364	match	
include/Winbase.h	GetFileVersionInfoSizeW	ms890963	match	
include/Winbase.h	GetFileVersionInfoW	ms890963	no-print-on-page	
include/Winbase.h	GetStoreInformation	ms891023	no-print-on-page	
include/Winbase.h	CeGenRandom	aa517140	match	
include/Winbase.h	CeGetCanonicalPathNameW	aa517144	match	
include/Winbase.h	CeGetFileNotificationInfo	aa517158	no-print-on-page	
include/Winbase.h	DisableThreadLibraryCalls	ms885200	match	
include/Winbase.h	CreateFileForMappingW	aa517321	match	
include/Winbase.h	CreateFileMappingW	aa517331	match	
include/Winbase.h	MapViewOfFile	ms891386	match	
include/Winbase.h	UnmapViewOfFile	ms892373	match	
include/Winbase.h	FlushViewOfFile	ms890303	match	
include/Winbase.h	CharLowerW	ms885159	match	
include/Winbase.h	CharLowerBuffW	ms885160	no-print-on-page	
include/Winbase.h	CharUpperW	ms885164	match	
include/Winbase.h	CharUpperBuffW	ms885165	no-print-on-page	
include/Winbase.h	CharNextW	ms885161	match	
include/Winbase.h	CharPrevW	ms885162	match	
include/Winbase.h	IsCharAlphaW		no-pageid	
include/Winbase.h	IsCharAlphaNumericW	ms885690	no-print-on-page	
include/Winbase.h	IsCharLowerW	ms885691	no-print-on-page	
include/Winbase.h	IsCharUpperW	ms885692	no-print-on-page	
include/Winbase.h	LoadStringW	ms886738	no-print-on-page	
include/Winbase.h	wsprintfW	aa450993	no-print-on-page	
include/Winbase.h	wvsprintfW	aa450994	no-print-on-page	
include/Winbase.h	ClearCommBreak	ms885166	no-print-on-page	
include/Winbase.h	ClearCommError	ms885167	no-print-on-page	
include/Winbase.h	EscapeCommFunction	ms885213	no-print-on-page	
include/Winbase.h	GetCommMask	ms885606	no-print-on-page	
include/Winbase.h	GetCommModemStatus	ms885607	no-print-on-page	
include/Winbase.h	GetCommProperties	ms885608	no-print-on-page	
include/Winbase.h	GetCommState	ms885609	match	
include/Winbase.h	GetCommTimeouts	ms885610	no-print-on-page	
include/Winbase.h	PurgeComm	ms886785	match	
include/Winbase.h	SetCommBreak	ms886804	no-print-on-page	
include/Winbase.h	SetCommMask	ms886805	no-print-on-page	
include/Winbase.h	SetCommState	ms886806	no-print-on-page	
include/Winbase.h	SetCommTimeouts	ms886807	no-print-on-page	
include/Winbase.h	SetupComm	aa450896	no-print-on-page	
include/Winbase.h	TransmitCommChar	aa450957	no-print-on-page	
include/Winbase.h	WaitCommEvent	aa450985	no-print-on-page	
include/Winbase.h	RaiseException	ms886790	match	
include/Winbase.h	DebugBreak	ms885194	no-print-on-page	
include/Winbase.h	ContinueDebugEvent	ms885175	match	
include/Winbase.h	DebugActiveProcess	ms885193	match	
include/Winbase.h	WaitForDebugEvent	aa450986	match	
include/Winbase.h	FormatMessageW	ms885599	match	
include/Winbase.h	MsgWaitForMultipleObjects	ms931460	match	
include/Winbase.h	MsgWaitForMultipleObjectsEx	ms931460	no-print-on-page	
include/Winbase.h	InflateRect	ms909847	no-print-on-page	
include/Winbase.h	SetRect	aa453648	no-print-on-page	
include/Winbase.h	GetSystemPowerStatusEx	aa453172	no-print-on-page	
include/Winbase.h	GetSystemPowerStatusEx2	aa453172	no-print-on-page	
include/Winbase.h	MessageBeep	ms911826	no-print-on-page	
include/Winbase.h	FindResourceW		no-pageid	
include/Winbase.h	LoadResource		no-pageid	
include/Winbase.h	LockResource	aa453416	no-print-on-page	
include/Winbase.h	SizeofResource	aa453417	no-print-on-page	
include/Winbase.h	FreeLibraryAndExitThread	ms885602	match	
include/Winbase.h	CeZeroPointer	ms885158	match	
include/Winbase.h	CeGetThreadQuantum	aa450796	match	
include/Winbase.h	CeSetThreadQuantum	ms885156	match	
include/Winbase.h	CeGetThreadPriority	aa450795	match	
include/Winbase.h	VerQueryValueW	aa450973	match	
include/Winbase.h	GetThreadContext	ms885642	match	
include/Winbase.h	ReadProcessMemory	ms885642	no-print-on-page	
include/Winbase.h	IsProcessorFeaturePresent	ms886726	match	
include/Winbase.h	QueryInstructionSet	ms886787	match	
include/Winbase.h	GetUserNameExW	aa517595	match	
include/Winbase.h	ActivateDevice	ms896106	match	
include/Winbase.h	ActivateDeviceEx	ms896107	match	
include/Winbase.h	DeactivateDevice	ms898278	match	
include/Winbase.h	DeregisterDevice	ms898281	match	
include/Winbase.h	DeviceIoControl	ms898288	match	
include/Winbase.h	EnumDeviceInterfaces	aa447790	match	
include/Winbase.h	RegisterDevice	ms919794	match	
include/Winbase.h	ResourceCreateList	ms919852	match	
include/Winbase.h	ResourceRelease	ms919859	match	
include/Winbase.h	ResourceRequest	ms919861	match	
include/Winbase.h	CeFsIoControlW	aa517137	match	
include/Winbase.h	CeResyncFilesys	aa517244	match	
include/Winbase.h	LoadFSD	ms891383	match	
include/Winbase.h	LoadFSDEx	ms891384	match	
include/Winbase.h	SetUserData	ms919623	match	
include/Winbase.h	AdvertiseInterface	ms896109	match	
include/Winbase.h	FindFirstDevice	aa447798	match	
include/Winbase.h	VirtualAllocEx	ee488642	match	
include/Winbase.h	VirtualFreeEx	ee488440	match	
include/Winbase.h	VirtualProtectEx	ee488232	match	
include/Winbase.h	VirtualQueryEx	ee488556	match	
include/Winbase.h	StopDeviceNotifications	aa448147	match	
include/Winbase.h	RequestDeviceNotifications	ms919831	match	
include/Winbase.h	RemoveVectoredExceptionHandler	ee488595	match	
include/Winbase.h	CheckRemoteDebuggerPresent	ee488625	match	
include/Winbase.h	OpenThread	ee488755	match	
include/Winbase.h	IsDebuggerPresent	ee488799	match	
include/Winbase.h	DebugActiveProcessStop	ee488909	match	
include/Winbase.h	GetSystemTimeAsFileTime	ee488937	match	
include/Winbase.h	GetSystemMemoryDivision	ms885639	no-print-on-page	
include/Winber.h	ber_alloc_t	ms863718	match	
include/Winber.h	ber_bvdup	ms863718	no-print-on-page	
include/Winber.h	ber_bvecfree	ms863725	no-print-on-page	
include/Winber.h	ber_bvfree	ms863730	no-print-on-page	
include/Winber.h	ber_first_element	ms863737	no-print-on-page	
include/Winber.h	ber_flatten	ms863754	no-print-on-page	
include/Winber.h	ber_free	ms863761	no-print-on-page	
include/Winber.h	ber_init	ms863769	no-print-on-page	
include/Winber.h	ber_next_element	ms863775	no-print-on-page	
include/Winber.h	ber_peek_tag	ms863786	no-print-on-page	
include/Winber.h	ber_printf	ms863791	no-print-on-page	
include/Winber.h	ber_scanf	ms863798	no-print-on-page	
include/Winber.h	ber_skip_tag	ms863810	no-print-on-page	
include/Wincrypt.h	CPAcquireContext	ms937726	match	
include/Wincrypt.h	CryptAcquireContextW	ms937733	match	
include/Wincrypt.h	CryptContextAddRef		no-pageid	
include/Wincrypt.h	CryptCreateHash		no-pageid	
include/Wincrypt.h	CryptDecrypt		no-pageid	
include/Wincrypt.h	CryptDeriveKey		no-pageid	
include/Wincrypt.h	CryptDestroyHash		no-pageid	
include/Wincrypt.h	CryptDestroyKey		no-pageid	
include/Wincrypt.h	CryptDuplicateHash		no-pageid	
include/Wincrypt.h	CryptDuplicateKey	ms937746	no-print-on-page	
include/Wincrypt.h	CryptEncrypt	ms937746	no-print-on-page	
include/Wincrypt.h	CryptEnumProvidersW	ms937746	no-print-on-page	
include/Wincrypt.h	CryptEnumProviderTypesW		no-pageid	
include/Wincrypt.h	CryptExportKey	ms938025	no-print-on-page	
include/Wincrypt.h	CryptFindLocalizedName	aa452566	match	
include/Wincrypt.h	CryptGenKey	aa452566	no-print-on-page	
include/Wincrypt.h	CryptGenRandom	aa452566	no-print-on-page	
include/Wincrypt.h	CryptGetDefaultProviderW	aa452566	no-print-on-page	
include/Wincrypt.h	CryptGetHashParam	ms938096	no-print-on-page	
include/Wincrypt.h	CryptGetKeyParam	ms938096	no-print-on-page	
include/Wincrypt.h	CryptGetProvParam	ms938096	no-print-on-page	
include/Wincrypt.h	CryptGetUserKey	ms938096	no-print-on-page	
include/Wincrypt.h	CryptHashData		no-pageid	
include/Wincrypt.h	CryptHashSessionKey		no-pageid	
include/Wincrypt.h	CryptImportKey		no-pageid	
include/Wincrypt.h	CryptMsgCalculateEncodedLength		no-pageid	
include/Wincrypt.h	CryptMsgClose		no-pageid	
include/Wincrypt.h	CryptMsgControl		no-pageid	
include/Wincrypt.h	CryptMsgDuplicate		no-pageid	
include/Wincrypt.h	CryptMsgGetParam		no-pageid	
include/Wincrypt.h	CryptMsgOpenToDecode		no-pageid	
include/Wincrypt.h	CryptMsgOpenToEncode		no-pageid	
include/Wincrypt.h	CryptMsgUpdate		no-pageid	
include/Wincrypt.h	CryptProtectData		no-pageid	
include/Wincrypt.h	CryptUnprotectData		no-pageid	
include/Wincrypt.h	CryptReleaseContext		no-pageid	
include/Wincrypt.h	CryptSetHashParam		no-pageid	
include/Wincrypt.h	CryptSetKeyParam		no-pageid	
include/Wincrypt.h	CryptSetProviderW		no-pageid	
include/Wincrypt.h	CryptSetProviderExW		no-pageid	
include/Wincrypt.h	CryptSetProvParam		no-pageid	
include/Wincrypt.h	CryptSignHashW		no-pageid	
include/Wincrypt.h	CryptVerifySignatureW		no-pageid	
include/Wincrypt.h	CertAddCertificateContextToStore		no-pageid	
include/Wincrypt.h	CertAddCertificateLinkToStore		no-pageid	
include/Wincrypt.h	CertAddEncodedCertificateToStore		no-pageid	
include/Wincrypt.h	CertAddEnhancedKeyUsageIdentifier		no-pageid	
include/Wincrypt.h	CertAddSerializedElementToStore		no-pageid	
include/Wincrypt.h	CertAlgIdToOID		no-pageid	
include/Wincrypt.h	CertCloseStore		no-pageid	
include/Wincrypt.h	CertCompareCertificate		no-pageid	
include/Wincrypt.h	CertCompareCertificateName		no-pageid	
include/Wincrypt.h	CertCompareIntegerBlob		no-pageid	
include/Wincrypt.h	CertComparePublicKeyInfo		no-pageid	
include/Wincrypt.h	CertControlStore		no-pageid	
include/Wincrypt.h	CertCreateCertificateContext		no-pageid	
include/Wincrypt.h	CertDeleteCertificateFromStore		no-pageid	
include/Wincrypt.h	CertDuplicateCertificateChain		no-pageid	
include/Wincrypt.h	CertDuplicateCertificateContext		no-pageid	
include/Wincrypt.h	CertDuplicateStore		no-pageid	
include/Wincrypt.h	CertEnumCertificateContextProperties		no-pageid	
include/Wincrypt.h	CertEnumCertificatesInStore		no-pageid	
include/Wincrypt.h	CertEnumPhysicalStore		no-pageid	
include/Wincrypt.h	CertEnumSystemStore		no-pageid	
include/Wincrypt.h	CertEnumSystemStoreLocation		no-pageid	
include/Wincrypt.h	CertFindAttribute		no-pageid	
include/Wincrypt.h	CertFindCertificateInStore		no-pageid	
include/Wincrypt.h	CertFindExtension		no-pageid	
include/Wincrypt.h	CertFindRDNAttr		no-pageid	
include/Wincrypt.h	CertFreeCertificateChain	ms937658	match	
include/Wincrypt.h	CertFreeCertificateContext	ms937658	no-print-on-page	
include/Wincrypt.h	CertGetCertificateChain	ms937658	no-print-on-page	
include/Wincrypt.h	CertGetCertificateContextProperty	ms937658	no-print-on-page	
include/Wincrypt.h	CertGetEnhancedKeyUsage		no-pageid	
include/Wincrypt.h	CertGetIntendedKeyUsage		no-pageid	
include/Wincrypt.h	CertGetIssuerCertificateFromStore		no-pageid	
include/Wincrypt.h	CertGetNameString		no-pageid	
include/Wincrypt.h	CertGetPublicKeyLength		no-pageid	
include/Wincrypt.h	CertGetStoreProperty	ms937668	match	
include/Wincrypt.h	CertGetSubjectCertificateFromStore	ms937668	no-print-on-page	
include/Wincrypt.h	CertGetValidUsages	ms937668	no-print-on-page	
include/Wincrypt.h	CertIsRDNAttrsInCertificateName		no-pageid	
include/Wincrypt.h	CertNameToStr		no-pageid	
include/Wincrypt.h	CertOIDToAlgId		no-pageid	
include/Wincrypt.h	CertOpenStore		no-pageid	
include/Wincrypt.h	CertOpenSystemStore		no-pageid	
include/Wincrypt.h	CertRDNValueToStr		no-pageid	
include/Wincrypt.h	CertRemoveEnhancedKeyUsageIdentifier		no-pageid	
include/Wincrypt.h	CertSaveStore		no-pageid	
include/Wincrypt.h	CertSerializeCertificateStoreElement		no-pageid	
include/Wincrypt.h	CertSetCertificateContextProperty		no-pageid	
include/Wincrypt.h	CertSetEnhancedKeyUsage		no-pageid	
include/Wincrypt.h	CertSetStoreProperty	ms937700	match	
include/Wincrypt.h	CertStrToName	ms937700	no-print-on-page	
include/Wincrypt.h	CertVerifySubjectCertificateContext	ms937700	no-print-on-page	
include/Wincrypt.h	CertVerifyTimeValidity	ms937700	no-print-on-page	
include/Wincrypt.h	CertVerifyValidityNesting		no-pageid	
include/Wincrypt.h	CryptAcquireCertificatePrivateKey		no-pageid	
include/Wincrypt.h	CryptCreateKeyIdentifierFromCSP		no-pageid	
include/Wincrypt.h	CryptDecodeObjectEx		no-pageid	
include/Wincrypt.h	CryptEncodeObjectEx		no-pageid	
include/Wincrypt.h	CryptEnumKeyIdentifierProperties		no-pageid	
include/Wincrypt.h	CryptEnumOIDInfo		no-pageid	
include/Wincrypt.h	CryptExportPublicKeyInfoEx		no-pageid	
include/Wincrypt.h	CryptFindCertificateKeyProvInfo		no-pageid	
include/Wincrypt.h	CryptFindOIDInfo		no-pageid	
include/Wincrypt.h	CryptFreeOIDFunctionAddress		no-pageid	
include/Wincrypt.h	CryptGetDefaultOIDFunctionAddress		no-pageid	
include/Wincrypt.h	CryptGetKeyIdentifierProperty		no-pageid	
include/Wincrypt.h	CryptGetOIDFunctionAddress		no-pageid	
include/Wincrypt.h	CryptHashCertificate		no-pageid	
include/Wincrypt.h	CryptHashPublicKeyInfo		no-pageid	
include/Wincrypt.h	CryptHashToBeSigned		no-pageid	
include/Wincrypt.h	CryptImportPublicKeyInfoEx		no-pageid	
include/Wincrypt.h	CryptInitOIDFunctionSet		no-pageid	
include/Wincrypt.h	CryptInstallDefaultContext		no-pageid	
include/Wincrypt.h	CryptInstallOIDFunctionAddress		no-pageid	
include/Wincrypt.h	CryptSetKeyIdentifierProperty		no-pageid	
include/Wincrypt.h	CryptSignAndEncodeCertificate		no-pageid	
include/Wincrypt.h	CryptSignCertificate		no-pageid	
include/Wincrypt.h	CryptVerifyCertificateSignature	aa452567	match	
include/Wincrypt.h	CryptUninstallDefaultContext	aa452567	no-print-on-page	
include/Wincrypt.h	PFXExportCertStoreEx		no-pageid	
include/Wincrypt.h	PFXImportCertStore		no-pageid	
include/Wincrypt.h	PFXIsPFXBlob		no-pageid	
include/Wincrypt.h	PFXVerifyPassword		no-pageid	
include/Windbase.h	CeCreateDatabase	aa516985	no-print-on-page	
include/Windbase.h	CeCreateDatabaseEx	aa516986	match	
include/Windbase.h	CeCreateDatabaseEx2	aa516987	match	
include/Windbase.h	CeChangeDatabaseLCID	aa516982	match	
include/Windbase.h	CeDeleteDatabase	aa516994	no-print-on-page	
include/Windbase.h	CeDeleteDatabaseEx	aa516996	match	
include/Windbase.h	CeDeleteRecord	aa516997	no-print-on-page	
include/Windbase.h	CeEnumDBVolumes	aa517003	match	
include/Windbase.h	CeFindFirstDatabase	aa517106	no-print-on-page	
include/Windbase.h	CeFindFirstDatabaseEx	aa517109	match	
include/Windbase.h	CeFindNextDatabase	aa517118	no-print-on-page	
include/Windbase.h	CeFindNextDatabaseEx	aa517120	match	
include/Windbase.h	CeFlushDBVol	aa517128	match	
include/Windbase.h	CeFreeNotification	aa517132	no-print-on-page	
include/Windbase.h	CeGetDBInformationByHandle	aa517152	no-print-on-page	
include/Windbase.h	CeMountDBVol	aa517177	match	
include/Windbase.h	CeOidGetInfo	aa517194	no-print-on-page	
include/Windbase.h	CeOidGetInfoEx	aa517197	match	
include/Windbase.h	CeOidGetInfoEx2	aa517198	match	
include/Windbase.h	CeOpenDatabase	aa517213	no-print-on-page	
include/Windbase.h	CeOpenDatabaseEx	aa517216	match	
include/Windbase.h	CeOpenDatabaseEx2	aa517218	match	
include/Windbase.h	CeReadRecordProps	aa517229	no-print-on-page	
include/Windbase.h	CeReadRecordPropsEx	aa517235	match	
include/Windbase.h	CeSeekDatabase	aa517246	no-print-on-page	
include/Windbase.h	CeSeekDatabaseEx	aa517251	no-print-on-page	
include/Windbase.h	CeSetDatabaseInfo	aa517254	no-print-on-page	
include/Windbase.h	CeSetDatabaseInfoEx	aa517258	match	
include/Windbase.h	CeSetDatabaseInfoEx2	aa517259	match	
include/Windbase.h	CeUnmountDBVol	aa517280	match	
include/Windbase.h	CeWriteRecordProps	aa517285	no-print-on-page	
include/Windbase.h	CeRegisterReplNotification		no-pageid	
include/Windbase.h	CeGetReplChangeMask		no-pageid	
include/Windbase.h	CeSetReplChangeMask		no-pageid	
include/Windbase.h	CeGetReplChangeBitsEx		no-pageid	
include/Windbase.h	CeSetReplChangeBitsEx		no-pageid	
include/Windbase.h	CeClearReplChangeBitsEx		no-pageid	
include/Windbase.h	CeGetReplOtherBitsEx		no-pageid	
include/Windbase.h	CeSetReplOtherBitsEx		no-pageid	
include/Windbase.h	CeAddDatabaseProps	aa516979	match	
include/Windbase.h	CeBeginTransaction	aa516980	match	
include/Windbase.h	CeCreateDatabaseWithProps	aa516989	match	
include/Windbase.h	CeCreateSession	aa516990	match	
include/Windbase.h	CeEndTransaction	aa517002	match	
include/Windbase.h	CeGetDatabaseProps	aa517146	match	
include/Windbase.h	CeGetDatabaseSession	aa517147	match	
include/Windbase.h	CeMountDBVolEx	aa517182	match	
include/Windbase.h	CeOpenDatabaseInSession	aa517220	match	
include/Windbase.h	CeOpenStream	aa517223	match	
include/Windbase.h	CeRemoveDatabaseProps	aa517242	match	
include/Windbase.h	CeSetSessionOption	aa517268	match	
include/Windbase.h	CeStreamRead	aa517270	match	
include/Windbase.h	CeStreamSaveChanges	aa517272	match	
include/Windbase.h	CeStreamSeek	aa517274	match	
include/Windbase.h	CeStreamSetSize	aa517275	match	
include/Windbase.h	CeStreamWrite	aa517278	match	
include/Windbase.h	SetPassword		no-pageid	
include/Windbase.h	CeFindNextChangedRecord	ee490379	match	
include/Windev.h	IsAPIReady		no-pageid	
include/Windows.h	ExitProcess	ms885217	match	
include/Windows.h	SetPropW		no-pageid	
include/Windows.h	GetPropW	aa453647	no-print-on-page	
include/Windows.h	RemovePropW	aa453155	no-print-on-page	
include/Windows.h	EnumPropsExW	ms939781	no-print-on-page	
include/Windows.h	GlobalAddAtomW		no-pageid	
include/Windows.h	GlobalDeleteAtom	aa453188	no-print-on-page	
include/Windows.h	GlobalFindAtomW	aa453189	no-print-on-page	
include/Windows.h	GetMessageQueueReadyTimeStamp	aa453137	match	
include/Windows.h	SendMessageTimeout	ms939981	match	
include/Windows.h	ScrollDC	ms932696	no-print-on-page	
include/Windows.h	MessageBoxW	ms911827	no-print-on-page	
include/Windows.h	CheckDlgButton	ms928573	match	
include/Windows.h	IsDlgButtonChecked	ms909866	match	
include/Windows.h	SetUserDefaultLCID	ms906279	match	
include/Windows.h	SHGetAutoRunPath	aa453696	match	
include/Windows.h	EnumUILanguagesW	ms905092	match	
include/Windows.h	GetSystemDefaultUILanguage	ms905303	match	
include/Windows.h	GetUserDefaultUILanguage	ms905328	match	
include/Windows.h	SetUserDefaultUILanguage	ms906280	match	
include/Windows.h	EnableEUDC	ms901122	match	
include/Windows.h	GetCharABCWidthsI	aa520324	match	
include/Windows.h	LoadAnimatedCursor	ms924841	match	
include/Wingdi.h	AlphaBlend	aa452850	match	
include/Wingdi.h	BitBlt	aa452879	match	
include/Wingdi.h	DeleteDC	aa452930	no-print-on-page	
include/Wingdi.h	DeleteObject	aa452933	no-print-on-page	
include/Wingdi.h	DrawEdge	aa452968	no-print-on-page	
include/Wingdi.h	DrawFocusRect	aa452969	no-print-on-page	
include/Wingdi.h	Ellipse	aa452997	no-print-on-page	
include/Wingdi.h	EnumDisplayDevices	aa453048	match	
include/Wingdi.h	EnumDisplaySettings	aa453049	match	
include/Wingdi.h	EqualRgn	aa453056	no-print-on-page	
include/Wingdi.h	ExcludeClipRect	aa453058	no-print-on-page	
include/Wingdi.h	ExtCreateRegion	aa453061	match	
include/Wingdi.h	ExtEscape	aa453063	match	
include/Wingdi.h	FillRect	aa453067	no-print-on-page	
include/Wingdi.h	FillRgn	aa453068	match	
include/Wingdi.h	GetLayout	aa453133	match	
include/Wingdi.h	GetNearestColor	aa453140	no-print-on-page	
include/Wingdi.h	GetNearestPaletteIndex	aa453141	match	
include/Wingdi.h	GetObjectW	aa453147	no-print-on-page	
include/Wingdi.h	GetObjectType	aa453148	no-print-on-page	
include/Wingdi.h	GetPaletteEntries	aa453151	match	
include/Wingdi.h	GetPixel	aa453153	no-print-on-page	
include/Wingdi.h	GetRegionData	aa453157	no-print-on-page	
include/Wingdi.h	GetRgnBox	aa453159	no-print-on-page	
include/Wingdi.h	GetROP2	aa453160	match	
include/Wingdi.h	GetStockObject	aa453164	no-print-on-page	
include/Wingdi.h	GetStretchBltMode	aa453165	match	
include/Wingdi.h	GetSysColorBrush	aa453168	no-print-on-page	
include/Wingdi.h	SetSysColors	aa453656	match	
include/Wingdi.h	GetSystemPaletteEntries	aa453171	match	
include/Wingdi.h	GradientFill	aa453192	match	
include/Wingdi.h	LineTo	aa453296	match	
include/Wingdi.h	PtInRegion	aa453602	no-print-on-page	
include/Wingdi.h	RealizePalette	aa453638	match	
include/Wingdi.h	SetPixel	aa453646	no-print-on-page	
include/Wingdi.h	SetRectRgn	aa453650	match	
include/Wingdi.h	SetROP2	aa453651	match	
include/Wingdi.h	SetStretchBltMode	aa453655	match	
include/Wingdi.h	SetViewportOrgEx	aa453660	no-print-on-page	
include/Wingdi.h	TransparentBlt	aa453778	match	
include/Wingdi.h	TransparentImage	aa453779	match	
include/Wingdi.h	GetViewportExtEx	aa453949	no-print-on-page	
include/Wingdi.h	GetViewportOrgEx	aa453950	no-print-on-page	
include/Wingdi.h	GetWindowExtEx	aa453951	no-print-on-page	
include/Wingdi.h	GetWindowOrgEx	aa453952	no-print-on-page	
include/Wingdi.h	OffsetViewportOrgEx	aa453953	no-print-on-page	
include/Wingdi.h	SetWindowOrgEx	aa453954	no-print-on-page	
include/Wingdi.h	ChangeDisplaySettingsEx	ms908108	match	
include/Wingdi.h	CreateBitmap	ms908163	no-print-on-page	
include/Wingdi.h	CreateCompatibleBitmap	ms908165	no-print-on-page	
include/Wingdi.h	CreateCompatibleDC	ms908166	no-print-on-page	
include/Wingdi.h	CreateDCW	ms908168	match	
include/Wingdi.h	CreateDIBPatternBrushPt	ms908173	no-print-on-page	
include/Wingdi.h	CreateDIBSection	ms908174	no-print-on-page	
include/Wingdi.h	CreatePalette	ms908178	match	
include/Wingdi.h	CreatePatternBrush	ms908179	match	
include/Wingdi.h	CreatePen	ms908180	match	
include/Wingdi.h	CreatePenIndirect	ms908181	no-print-on-page	
include/Wingdi.h	CreateRectRgn	ms908184	match	
include/Wingdi.h	CreateRectRgnIndirect	ms908185	no-print-on-page	
include/Wingdi.h	CreateSolidBrush	ms908187	match	
include/Wingdi.h	IntersectClipRect	ms909855	no-print-on-page	
include/Wingdi.h	InvalidateRgn	ms909858	match	
include/Wingdi.h	InvertRect	ms909859	match	
include/Wingdi.h	MaskBlt	ms911792	no-print-on-page	
include/Wingdi.h	OffsetRgn	ms911892	no-print-on-page	
include/Wingdi.h	PatBlt	ms911916	no-print-on-page	
include/Wingdi.h	Polygon	ms911933	no-print-on-page	
include/Wingdi.h	Polyline	ms911934	no-print-on-page	
include/Wingdi.h	Rectangle	ms912947	no-print-on-page	
include/Wingdi.h	RectInRegion	ms913051	no-print-on-page	
include/Wingdi.h	RectVisible	ms913070	match	
include/Wingdi.h	RedrawWindow	ms913080	match	
include/Wingdi.h	ValidateRgn	ms914092	match	
include/Wingdi.h	CombineRgn	ms928608	no-print-on-page	
include/Wingdi.h	GetBkColor	ms929205	no-print-on-page	
include/Wingdi.h	GetBkMode	ms929206	no-print-on-page	
include/Wingdi.h	GetClipBox	ms929219	no-print-on-page	
include/Wingdi.h	GetClipRgn	ms929221	no-print-on-page	
include/Wingdi.h	GetCurrentObject	ms929223	no-print-on-page	
include/Wingdi.h	GetCurrentPositionEx	ms929224	match	
include/Wingdi.h	GetDeviceCaps	ms929230	no-print-on-page	
include/Wingdi.h	GetDIBColorTable	ms929232	match	
include/Wingdi.h	MoveToEx	ms931457	match	
include/Wingdi.h	SelectClipRgn	ms932714	no-print-on-page	
include/Wingdi.h	SelectObject	ms932715	no-print-on-page	
include/Wingdi.h	SelectPalette	ms932716	match	
include/Wingdi.h	GetOutlineTextMetricsW	ms933897	match	
include/Wingdi.h	RestoreDC		no-pageid	
