id	title	min_ce	versions	header	lib	os
_wcesdk_oa96_METHODDATA	METHODDATA	2.0	2.0 and later	Oleauto.h		Windows CE OS
_wcesdk_oa96_OaBuildVersion	OaBuildVersion	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_OleCreateFontIndirect	OleCreateFontIndirect	2.0	2.0 and later	Olectl.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_OleCreatePropertyFrame	OleCreatePropertyFrame	2.0	2.0 and later	Olectl.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_PARAMDATA	PARAMDATA	2.0	2.0 and later	Oleauto.h		Windows CE OS
_wcesdk_oa96_PARAMDESC	PARAMDESC	2.0	2.0 and later	Oaidl.h		Windows CE OS
_wcesdk_oa96_RegisterTypeLib	RegisterTypeLib	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayAccessData	SafeArrayAccessData	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayAllocData	SafeArrayAllocData	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayAllocDescriptor	SafeArrayAllocDescriptor	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayCopy	SafeArrayCopy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayCopyData	SafeArrayCopyData	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayCreate	SafeArrayCreate	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayCreateVector	SafeArrayCreateVector	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayDestroy	SafeArrayDestroy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayDestroyData	SafeArrayDestroyData	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayDestroyDescriptor	SafeArrayDestroyDescriptor	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayGetDim	SafeArrayGetDim	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayGetElement	SafeArrayGetElement	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayGetElemsize	SafeArrayGetElemsize	2.0	2.0 and later	Oleauto.h		Windows CE OS
_wcesdk_oa96_SafeArrayGetLBound	SafeArrayGetLBound	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayGetUBound	SafeArrayGetUBound	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayLock	SafeArrayLock	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayPtrOfIndex	SafeArrayPtrOfIndex	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayPutElement	SafeArrayPutElement	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayRedim	SafeArrayRedim	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayUnaccessData	SafeArrayUnaccessData	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SafeArrayUnlock	SafeArrayUnlock	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SetErrorInfo	SetErrorInfo	1.0	1.0 and later	Winbase.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SysAllocString	SysAllocString	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SysAllocStringByteLen	SysAllocStringByteLen	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SysAllocStringLen	SysAllocStringLen	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SysFreeString	SysFreeString	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SysReAllocString	SysReAllocString	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SysReAllocStringLen	SysReAllocStringLen	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SysStringByteLen	SysStringByteLen	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SysStringLen	SysStringLen	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_SystemTimeToVariantTime	SystemTimeToVariantTime	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_TYPEATTR	TYPEATTR	2.0	2.0 and later	Oaidl.h		Windows CE OS
_wcesdk_oa96_TYPEDESC	TYPEDESC	2.0	2.0 and later	Oaidl.h		Windows CE OS
_wcesdk_oa96_UnRegisterTypeLib	UnRegisterTypeLib	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_VARDESC	VARDESC	2.0	2.0 and later	Oaidl.h		Windows CE OS
_wcesdk_oa96_VARIANT_and_VARIANTARG	VARIANT and VARIANTARG	2.0	2.0 and later	Oaidl.h		Windows CE OS
_wcesdk_oa96_VARTYPE	VARTYPE	2.0	2.0 and later	Oaidl.h		Windows CE OS
_wcesdk_oa96_VarNumFromParseNum	VarNumFromParseNum	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_VarParseNumFromStr	VarParseNumFromStr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_VariantChangeType	VariantChangeType	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_VariantChangeTypeEx	VariantChangeTypeEx	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_VariantClear	VariantClear	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_VariantCopy	VariantCopy	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_VariantCopyInd	VariantCopyInd	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_VariantInit	VariantInit	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_VariantTimeToSystemTime	VariantTimeToSystemTime	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_VectorFromBstr	VectorFromBstr	2.0	2.0 and later	Oleauto.h	Oleaut32.lib	Windows CE OS
_wcesdk_oa96_dispinterface	dispinterface	2.0	2.0 and later			Windows CE OS
_wcesdk_scard_SCARD_IO_REQUEST	SCARD_IO_REQUEST	3.0	3.0 and later	Winscard.h		Windows CE OS
_wcesdk_scard_SCARD_READERSTATE	SCARD_READERSTATE	3.0	3.0 and later	Winscard.h		Windows CE OS
_wcesdk_scard_SCardBeginTransaction	SCardBeginTransaction	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardCancel	SCardCancel	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardConnect	SCardConnect	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardControl	SCardControl	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardDisconnect	SCardDisconnect	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardEndTransaction	SCardEndTransaction	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardEstablishContext	SCardEstablishContext	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardForgetCardType	SCardForgetCardType	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardForgetReader	SCardForgetReader	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardGetAttrib	SCardGetAttrib	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardGetCardTypeProviderName	SCardGetCardTypeProviderName	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardGetProviderId	SCardGetProviderId	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardGetStatusChange	SCardGetStatusChange	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardIntroduceCardType	SCardIntroduceCardType	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardIntroduceReader	SCardIntroduceReader	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardListCards	SCardListCards	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardListInterfaces	SCardListInterfaces	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardListReaders	SCardListReaders	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardLocateCards	SCardLocateCards	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardReconnect	SCardReconnect	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardReleaseContext	SCardReleaseContext	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardSetAttrib	SCardSetAttrib	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardStatus	SCardStatus	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_scard_SCardTransmit	SCardTransmit	3.0	3.0 and later	Winscard.h	Winscard.lib	Windows CE OS
_wcesdk_win32_ACCEL_str	ACCEL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_AbnormalTermination	AbnormalTermination	1.0	1.0 and later	Excpt.h	Coredll.lib	Windows CE OS
_wcesdk_win32_AddFontResource	AddFontResource	2.0	2.0 and later	Wingdi.h	Mgrast.lib Mgtt.lib	Windows CE OS
_wcesdk_win32_AddPropSheetPageProc	AddPropSheetPageProc	1.0	1.0 and later			Windows CE OS
_wcesdk_win32_AdjustWindowRectEx	AdjustWindowRectEx	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_ApplyControlToken	ApplyControlToken	2.10	2.10 and later	Sspi.h	Schannel.lib	Windows CE OS
_wcesdk_win32_BM_CLICK	BM_CLICK	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_BM_GETCHECK	BM_GETCHECK	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_BM_GETSTATE	BM_GETSTATE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_BM_KILLFOCUS	BN_KILLFOCUS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_BM_SETCHECK	BM_SETCHECK	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_BM_SETSTATE	BM_SETSTATE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_BM_SETSTYLE	BM_SETSTYLE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_BN_CLICKED	BN_CLICKED	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_BN_SETFOCUS	BN_SETFOCUS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_BY_HANDLE_FILE_INFORMATION_str	BY_HANDLE_FILE_INFORMATION	1.0	1.0 and later	Winbase.h		Windows CE OS
_wcesdk_win32_BeginPaint	BeginPaint	1.0	1.0 and later	Winuser.h	Coredll.lib, Winmgr.lib	Windows CE OS
_wcesdk_win32_BringWindowToTop	BringWindowToTop	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CANDIDATEFORM_str	CANDIDATEFORM	2.1	2.1 and later (Japanese version 1.0 and later)	Wceemul.h		Windows CE OS
_wcesdk_win32_CANDIDATELIST_str	CANDIDATELIST	2.1	2.1 and later (Japanese version 1.0 and later)	Wceemul.h		Windows CE OS
_wcesdk_win32_CBN_CLOSEUP	CBN_CLOSEUP	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CBN_DBLCLK	CBN_DBLCLK	2.0	2.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CBN_DROPDOWN	CBN_DROPDOWN	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CBN_EDITCHANGE	CBN_EDITCHANGE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CBN_EDITUPDATE	CBN_EDITUPDATE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CBN_ERRSPACE	CBN_ERRSPACE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CBN_KILLFOCUS	CBN_KILLFOCUS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CBN_SELCHANGE	CBN_SELCHANGE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CBN_SELENDCANCEL	CBN_SELENDCANCEL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CBN_SELENDOK	CBN_SELENDOK	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CBN_SETFOCUS	CBN_SETFOCUS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_ADDSTRING	CB_ADDSTRING	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_DELETESTRING	CB_DELETESTRING	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_FINDSTRING	CB_FINDSTRING	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_FINDSTRINGEXACT	CB_FINDSTRINGEXACT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETCOUNT	CB_GETCOUNT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETCURSEL	CB_GETCURSEL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETDROPPEDCONTROLRECT	CB_GETDROPPEDCONTROLRECT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETDROPPEDSTATE	CB_GETDROPPEDSTATE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETDROPPEDWIDTH	CB_GETDROPPEDWIDTH	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETEDITSEL	CB_GETEDITSEL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETEXTENDEDUI	CB_GETEXTENDEDUI	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETHORIZONTALEXTENT	CB_GETHORIZONTALEXTENT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETITEMDATA	CB_GETITEMDATA	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETITEMHEIGHT	CB_GETITEMHEIGHT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETLBTEXT	CB_GETLBTEXT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETLBTEXTLEN	CB_GETLBTEXTLEN	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETLOCALE	CB_GETLOCALE	2.0	2.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_GETTOPINDEX	CB_GETTOPINDEX	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_INITSTORAGE	CB_INITSTORAGE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_INSERTSTRING	CB_INSERTSTRING	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_LIMITTEXT	CB_LIMITTEXT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_RESETCONTENT	CB_RESETCONTENT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_SELECTSTRING	CB_SELECTSTRING	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_SETCURSEL	CB_SETCURSEL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_SETDROPPEDWIDTH	CB_SETDROPPEDWIDTH	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_SETEDITSEL	CB_SETEDITSEL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_SETEXTENDEDUI	CB_SETEXTENDEDUI	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_SETITEMDATA	CB_SETITEMDATA	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_SETITEMHEIGHT	CB_SETITEMHEIGHT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_SETLOCALE	CB_SETLOCALE	2.0	2.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CB_SHOWDROPDOWN	CB_SHOWDROPDOWN	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CCHookProc	CCHookProc	2.0	2.0 and later	Commdlg.h		Windows CE OS
_wcesdk_win32_CDM_SETDEFEXT	CDM_SETDEFEXT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CDN_TYPECHANGE	CDN_TYPECHANGE	1.0	1.0 and later	Commdlg.h		Windows CE OS
_wcesdk_win32_CHARSETINFO_str	CHARSETINFO	2.11	2.11 and later	Wingdi.h		Windows CE OS
_wcesdk_win32_CHOOSECOLOR_str	CHOOSECOLOR	2.0	2.0 and later	Commdlg.h		Windows CE OS
_wcesdk_win32_COLORREF_str	COLORREF	1.0	1.0 and later	Windef.h		Windows CE OS
_wcesdk_win32_COMPOSITIONFORM_str	COMPOSITIONFORM	2.11	2.11 and later	Wceemul.h		Windows CE OS
_wcesdk_win32_COPYDATASTRUCT_str	COPYDATASTRUCT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CPLINFO_str	CPLINFO	1.0	1.0 and later	Cpl.h		Windows CE OS
_wcesdk_win32_CPL_DBLCLK	CPL_DBLCLK	1.0	1.0 and later	Cpl.h		Windows CE OS
_wcesdk_win32_CPL_EXIT	CPL_EXIT	1.0	1.0 and later	Cpl.h		Windows CE OS
_wcesdk_win32_CPL_GETCOUNT	CPL_GETCOUNT	1.0	1.0 and later	Cpl.h		Windows CE OS
_wcesdk_win32_CPL_INIT	CPL_INIT	1.0	1.0 and later	Cpl.h		Windows CE OS
_wcesdk_win32_CPL_NEWINQUIRE	CPL_NEWINQUIRE	1.0	1.0 and later	Cpl.h		Windows CE OS
_wcesdk_win32_CPL_STOP	CPL_STOP	1.0	1.0 and later	Cpl.h		Windows CE OS
_wcesdk_win32_CREATESTRUCT_str	CREATESTRUCT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CURRENCYFMT_str	CURRENCYFMT	1.0	1.0 and later	Winnls.h		Windows CE OS
_wcesdk_win32_CallWindowProc	CallWindowProc	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CharLower	CharLower	1.0	1.0 and later	Winbase.h	Coreloc.lib	Windows CE OS
_wcesdk_win32_CharLowerBuff	CharLowerBuff	1.0	1.0 and later	Winbase.h	Coreloc.lib	Windows CE OS
_wcesdk_win32_ChildWindowFromPoint	ChildWindowFromPoint	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_ChooseColor	ChooseColor	2.0	2.0 and later	Commdlg.h	Commdlg.lib	Windows CE OS
_wcesdk_win32_ClientToScreen	ClientToScreen	1.0	1.0 and later	Winuser.h	Coredll.lib, Winmgr.lib	Windows CE OS
_wcesdk_win32_CloseClipboard	CloseClipboard	1.0	1.0 and later	Winuser.h	Clipbd.lib	Windows CE OS
_wcesdk_win32_CloseHandle	CloseHandle	1.0	1.0 and later	Winbase.h	Coredll.lib	Windows CE OS
_wcesdk_win32_CommDlgExtendedError	CommDlgExtendedError	2.0	2.0 and later	Commctrl.h	Commdlg.lib	Windows CE OS
_wcesdk_win32_CopyRect	CopyRect	1.0	1.0 and later	Winuser.h	Rectapi.lib	Windows CE OS
_wcesdk_win32_CreateAcceleratorTable	CreateAcceleratorTable	1.0	1.0 and later	Winuser.h	Accel.lib	Windows CE OS
_wcesdk_win32_CreateCompatibleDC	CreateCompatibleDC	1.0	1.0 and later	Wingdi.h	Mgbase.lib	Windows CE OS
_wcesdk_win32_CreateSemaphore	CreateSemaphore	3.0	3.0 and later	Winbase.h	Nk.lib	Windows CE OS
_wcesdk_win32_CreateToolbarEx	CreateToolbarEx	2.0	2.0 and later	Commctrl.h		Windows CE OS
_wcesdk_win32_CreateWindow	CreateWindow	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_CreateWindowEx	CreateWindowEx	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_DELETEITEMSTRUCT_str	DELETEITEMSTRUCT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_DEVMODE_str	DEVMODE	2.0	2.0 and later	Wingdi.h		Windows CE OS
_wcesdk_win32_DEVNAMES_str	DEVNAMES	2.10	2.10 and later	Commdlg.h		Windows CE OS
_wcesdk_win32_DLGITEMTEMPLATEEX_str	DLGITEMTEMPLATEEX	2.0	2.0 and later	Wingdi.h		Windows CE OS
_wcesdk_win32_DLGITEMTEMPLATE_str	DLGITEMTEMPLATE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_DLGTEMPLATE_str	DLGTEMPLATE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_DM_GETDEFID	DM_GETDEFID	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_DM_SETDEFID	DM_SETDEFID	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_DRAWITEMSTRUCT	DRAWITEMSTRUCT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_DefWindowProc	DefWindowProc	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_DeleteCriticalSection	DeleteCriticalSection	1.0	1.0 and later	Winbase.h	Coremain.lib	Windows CE OS
_wcesdk_win32_DeleteDC	DeleteDC	1.0	1.0 and later	Wingdi.h	Mgbase.lib	Windows CE OS
_wcesdk_win32_DestroyAcceleratorTable	DestroyAcceleratorTable	1.0	1.0 and later	Winuser.h	Accel.lib	Windows CE OS
_wcesdk_win32_DestroyWindow	DestroyWindow	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_DispatchMessage	DispatchMessage	1.0	1.0 and later	Winuser.h	Msgque.lib	Windows CE OS
_wcesdk_win32_DrawEdge	DrawEdge	1.0	1.0 and later	Wingdi.h	Mgdraw.lib	Windows CE OS
_wcesdk_win32_EM_CANUNDO	EM_CANUNDO	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_CHARFROMPOS	EM_CHARFROMPOS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_EMPTYUNDOBUFFER	EM_EMPTYUNDOBUFFER	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_FMTLINES	EM_FMTLINES	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_GETFIRSTVISIBLELINE	EM_GETFIRSTVISIBLELINE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_GETLIMITTEXT	EM_GETLIMITTEXT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_GETLINE	EM_GETLINE	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_GETLINECOUNT	EM_GETLINECOUNT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_GETMARGINS	EM_GETMARGINS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_GETMODIFY	EM_GETMODIFY	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_GETPASSWORDCHAR	EM_GETPASSWORDCHAR	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_GETRECT	EM_GETRECT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_GETSEL	EM_GETSEL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_LIMITTEXT	EM_LIMITTEXT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_LINEFROMCHAR	EM_LINEFROMCHAR	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_LINEINDEX	EM_LINEINDEX	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_LINELENGTH	EM_LINELENGTH	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_LINESCROLL	EM_LINESCROLL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_POSFROMCHAR	EM_POSFROMCHAR	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_REPLACESEL	EM_REPLACESEL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_SCROLL	EM_SCROLL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_SCROLLCARET	EM_SCROLLCARET	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_SETMARGINS	EM_SETMARGINS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_SETMODIFY	EM_SETMODIFY	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_SETPASSWORDCHAR	EM_SETPASSWORDCHAR	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_SETREADONLY	EM_SETREADONLY	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_SETRECT	EM_SETRECT	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_SETRECTNP	EM_SETRECTNP	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_SETSEL	EM_SETSEL	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_SETTABSTOPS	EM_SETTABSTOPS	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_EM_UNDO	EM_UNDO	1.0	1.0 and later	Winuser.h		Windows CE OS
_wcesdk_win32_ENUMLOGFONT_str	ENUMLOGFONT	1.0	1.0 and later	Wingdi.h		Windows CE OS
_wcesdk_win32_EN_CHANGE	EN_CHANGE	1.0	1.0 and later	Winuser.h		Windows CE OS
