6t5ak4hc(v=vs.71)	Importing a Permission Using an XML File	.NET Framework	.NET Framework 1.1/.NET Framework/Configuring Applications/Configuring Security Policy/Importing Security Components Using XML Files/Importing a Permission Using an XML File
6t9t5wcf(v=vs.71)	Native Image Generator (Ngen.exe)	.NET Framework	.NET Framework 1.1/.NET Framework/Tools and Debugger/.NET Framework Tools/Native Image Generator (Ngen.exe)
6tc79sx1(v=vs.71)	Selecting a Collection Class	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Grouping Data in Collections/Creating and Manipulating Collections/Selecting a Collection Class
6tf7sa87(v=vs.71)	Using a Color Matrix to Transform a Single Color	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/Using GDI+ Managed Classes/Recoloring/Using a Color Matrix to Transform a Single Color
6tkeax11(v=vs.71)	Remoting Example: Lifetimes	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Objects in Other Application Domains Using .NET Remoting/Remoting Examples/Remoting Example: Lifetimes
6ts85e64(v=vs.71)	XML Output Formatting with XmlTextWriter	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Employing XML in the .NET Framework/Writing XML with the XmlWriter/XML Output Formatting with XmlTextWriter
6tyybbf2(v=vs.71)	Default Marshaling for Characters	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Interop Marshaling/Default Marshaling Behavior/Blittable and Non-Blittable Types/Default Marshaling for Characters
6w27hyx4(v=vs.71)	<filter> Element	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Configuration File Schema/ASP.NET Settings Schema/<filter> Element
6x640z5e(v=vs.71)	Security Policy Administration Overview	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Securing Applications/Security Policy Best Practices/Security Policy Administration Overview
6xcyf3d0(v=vs.71)	LinkDemands and Wrappers	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Securing Applications/Secure Coding Guidelines/Securing Wrapper Code/LinkDemands and Wrappers
6xt5x5zw(v=vs.71)	Using a Synchronous Client Socket	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing the Internet/Using Application Protocols/Sockets/Using Client Sockets/Using a Synchronous Client Socket
6xzzk69d(v=vs.71)	Data Binding a List or SelectionList Control	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Mobile Web Applications/Application Developer's Guide/Accessing Data Using Listing Controls/Data Binding a List or SelectionList Control
6y0e13d3(v=vs.71)	Synchronous Server Socket Example	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing the Internet/Using Application Protocols/Sockets/Socket Code Examples/Synchronous Server Socket Example
6yxzeb7e(v=vs.71)	Generating Signatures	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Securing Applications/Cryptographic Services/Cryptographic Tasks/Cryptographic Signatures/Generating Signatures
6z5ezzh0(v=vs.71)	Remoting Example: CallContext	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Objects in Other Application Domains Using .NET Remoting/Remoting Examples/Remoting Example: CallContext
6zd7cwzh(v=vs.71)	Creating a DataTable	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Data with ADO.NET/Creating and Using DataTables/Creating a DataTable
70k6287b(v=vs.71)	Modifying Data Using a DataView	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Data with ADO.NET/Creating and Using DataViews/Modifying Data Using a DataView
70s77c20(v=vs.71)	Retrieving Resources in Satellite Assemblies	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Developing World-Ready Applications/Resources in Applications/Retrieving Resources in Satellite Assemblies
70sc8ycb(v=vs.71)	<system.runtime.remoting> Element	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Configuration File Schema/Remoting Settings Schema/<system.runtime.remoting> Element
70xadeyt(v=vs.71)	Networking Performance Counters	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Performance Counters/Networking Performance Counters
7112ksf7(v=vs.71)	Customizing Primary Interop Assemblies	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Advanced COM Interop/Primary Interop Assemblies/Producing Primary Interop Assemblies/Customizing Primary Interop Assemblies
71h1a04c(v=vs.71)	<case> Element	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Configuration File Schema/ASP.NET Settings Schema/<case> Element
71s1zwct(v=vs.71)	Retrieving Information Stored in Attributes	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Extending Metadata Using Attributes/Retrieving Information Stored in Attributes
729d4sbe(v=vs.71)	Tiling a Shape with an Image	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/Using GDI+ Managed Classes/Using a Brush to Fill Shapes/Tiling a Shape with an Image
72hyey7b(v=vs.71)	Binary Serialization	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Serializing Objects/Binary Serialization
72wdk8cc(v=vs.71)	<identity> Element	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Configuration File Schema/ASP.NET Settings Schema/<identity> Element
72x4h507(v=vs.71)	Accessing Objects in Other Application Domains Using .NET Remoting	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Objects in Other Application Domains Using .NET Remoting
730f1wy3(v=vs.71)	Cross-Language Interoperability	.NET Framework	.NET Framework 1.1/.NET Framework/Inside the .NET Framework/Cross-Language Interoperability
731fcfwz(v=vs.71)	Installing Localized Versions of Dotnetfx.exe	.NET Framework	.NET Framework 1.1/.NET Framework/Deploying Applications/Redistributing the .NET Framework/Installing Localized Versions of Dotnetfx.exe
74169f59(v=vs.71)	Managed and Unmanaged Threading in Microsoft Windows	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Threading/Managed Threading Basics/Managed and Unmanaged Threading in Microsoft Windows
7512d0d0(v=vs.71)	HtmlGenericControl	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/ASP.NET Syntax/HTML Server Controls/HtmlGenericControl
757cbs7s(v=vs.71)	Default Namespaces	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Employing XML in the .NET Framework/Namespaces in an XML Document/Default Namespaces
75dwhxf7(v=vs.71)	Blittable and Non-Blittable Types	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Interop Marshaling/Default Marshaling Behavior/Blittable and Non-Blittable Types
75s611wc(v=vs.71)	Managed and Unmanaged Events	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Advanced COM Interop/Managed and Unmanaged Events
765xy944(v=vs.71)	PrincipalPermission Objects	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Securing Applications/Role-Based Security/PrincipalPermission Objects
76dt1k3h(v=vs.71)	Trace and Debug Settings Schema	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Configuration File Schema/Trace and Debug Settings Schema
76s0031d(v=vs.71)	TemplateParameterCollection.vb	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Data with ADO.NET/Implementing a .NET Framework Data Provider/Sample .NET Framework Data Provider/Sample .NET Framework Data Provider, Visual Basic Implementation/TemplateParameterCollection.vb
771ss30w(v=vs.71)	Adding Assemblies to Security Policy	.NET Framework	.NET Framework 1.1/.NET Framework/Configuring Applications/Configuring Security Policy/Configuring Security Policy Using the Code Access Security Policy Tool (Caspol.exe)/Adding Assemblies to Security Policy
777e5ebh(v=vs.71)	Performing Transactions	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Data with ADO.NET/Using .NET Framework Data Providers to Access Data/Performing Transactions
77a0146y(v=vs.71)	Caching Versions of a Page, Based on Requesting Browser	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/ASP.NET Caching Features/Caching ASP.NET Pages/Caching Multiple Versions of a Page/Caching Versions of a Page, Based on Requesting Browser
77axffs8(v=vs.71)	XML Web Service Description	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/XML Web Services Created Using ASP.NET and XML Web Service Clients/XML Web Services Overview/XML Web Services Infrastructure/XML Web Service Description
77e6taeh(v=vs.71)	Directional Attributes	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Interop Marshaling/Default Marshaling Behavior/Directional Attributes
77hkfhh8(v=vs.71)	Using SOAP Headers	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/XML Web Services Created Using ASP.NET and XML Web Service Clients/Using SOAP Headers
78zyhw4z(v=vs.71)	Visual Basic Language Changes	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/Migrating ASP Pages to ASP.NET/Visual Basic Language Changes
795sy883(v=vs.71)	OSInfo Sample	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Interop Marshaling/Marshaling Data with Platform Invoke/Marshaling Strings/OSInfo Sample
79eytxt5(v=vs.71)	Clipping	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/About GDI+ Managed Code/Lines, Curves, and Shapes/Clipping
7a753yk6(v=vs.71)	M	.NET Framework	.NET Framework 1.1/.NET Framework/Glossary/M
7af54za5(v=vs.71)	Managing Connections	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing the Internet/Using Application Protocols/Managing Connections
7ay27kt9(v=vs.71)	Serializing Objects	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Serializing Objects
7ayk64e1(v=vs.71)	Automatic Transactions	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Processing Transactions/Transaction Models/Automatic Transactions
7b13c12s(v=vs.71)	Design Goals for ADO.NET	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Data with ADO.NET/Overview of ADO.NET/Design Goals for ADO.NET
7b93s42f(v=vs.71)	Specifying a Character Set	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Consuming Unmanaged DLL Functions/Creating Prototypes in Managed Code/Specifying a Character Set
7bkzywba(v=vs.71)	XML Web Services Created Using ASP.NET and XML Web Service Clients	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/XML Web Services Created Using ASP.NET and XML Web Service Clients
7bxbds1w(v=vs.71)	Copy Existing Nodes	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Employing XML in the .NET Framework/XML Document Object Model (DOM)/Inserting Nodes into an XML Document/Copy Existing Nodes
7c01w25h(v=vs.71)	Activating a COM Object	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Exposing COM Components to the .NET Framework/Using COM Types in Managed Code/Activating a COM Object
7c05y13x(v=vs.71)	Serviced Component Overview	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Writing Serviced Components/Serviced Component Overview
7c9c2y1w(v=vs.71)	Configuring Security Policy	.NET Framework	.NET Framework 1.1/.NET Framework/Configuring Applications/Configuring Security Policy
7d6sws33(v=vs.71)	<add> Element for <httpHandlers>	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Configuration File Schema/ASP.NET Settings Schema/<add> Element for <httpHandlers>
7dww4t33(v=vs.80)	Executing ASP.NET Mobile Controls Side-By-Side	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Mobile Web Applications/Application Developer's Guide/Executing ASP.NET Mobile Controls Side-By-Side
7e1w5dhw(v=vs.71)	Transformations	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/Using GDI+ Managed Classes/Transformations
7e29kfs9(v=vs.71)	XML Web Services Directories	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/XML Web Services Created Using ASP.NET and XML Web Service Clients/XML Web Services Overview/XML Web Services Infrastructure/XML Web Services Directories
7e4s24f3(v=vs.80)	Understanding State Management	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Mobile Web Applications/Application Developer's Guide/Understanding State Management
7eec8a36(v=vs.71)	Filling a Shape with a Hatch Pattern	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/Using GDI+ Managed Classes/Using a Brush to Fill Shapes/Filling a Shape with a Hatch Pattern
7esfatk4(v=vs.71)	Default Marshaling for Delegates	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Interop Marshaling/Default Marshaling Behavior/Blittable and Non-Blittable Types/Default Marshaling for Delegates
7f00tc78(v=vs.71)	What's New In GDI+?	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/About GDI+ Managed Code/What's New In GDI+?
7f4d4txw(v=vs.71)	Lines, Curves, and Shapes	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/About GDI+ Managed Code/Lines, Curves, and Shapes
7f5k7y3f(v=vs.71)	Using the World Transformation	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/Using GDI+ Managed Classes/Transformations/Using the World Transformation
7fa522sf(v=vs.71)	Building .NET Framework Components for Interoperation	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Design Considerations for Interoperation/Building .NET Framework Components for Interoperation
7fcfby2t(v=vs.71)	Qualifying .NET Types for Interoperation	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Exposing .NET Framework Components to COM/Qualifying .NET Types for Interoperation
7fe0dd2y(v=vs.71)	Debugging and Profiling Applications	.NET Framework	.NET Framework 1.1/.NET Framework/Debugging and Profiling Applications
7fswd1t7(v=vs.71)	Creating a Path Gradient	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/Using GDI+ Managed Classes/Filling Shapes with a Gradient Brush/Creating a Path Gradient
7h3ystb6(v=vs.71)	Web Services Description Language Tool (Wsdl.exe)	.NET Framework	.NET Framework 1.1/.NET Framework/Tools and Debugger/.NET Framework Tools/Web Services Description Language Tool (Wsdl.exe)
7h9bszxx(v=vs.71)	Guidelines for Implementing Equals and the Equality Operator (==)	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Design Guidelines for Class Library Developers/Guidelines for Implementing Equals and the Equality Operator (==)
7h9tk6x8(v=vs.71)	String Indexing	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Developing World-Ready Applications/String Indexing
7hs6sw69(v=vs.71)	Building XML Web Services Using ASP.NET Basics	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/XML Web Services Created Using ASP.NET and XML Web Service Clients/Building XML Web Services Using ASP.NET/Building XML Web Services Using ASP.NET Basics
7hyz15wf(v=vs.71)	Specialized Collections	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Grouping Data in Collections/Specialized Collections
7kf1hs44(v=vs.71)	User Credentials File (Users.xml)	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/ASP.NET Web Application Security/Designing Secure ASP.NET Applications/Forms Authentication Using An XML Users File/User Credentials File (Users.xml)
7kxdx246(v=vs.71)	Notifying an Application When an Item Is Deleted from the Cache	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/ASP.NET Caching Features/Caching Application Data/Notifying an Application When an Item Is Deleted from the Cache
7s9af18c(v=vs.71)	XmlValidatingReader Validation Event Handler Callback	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Employing XML in the .NET Framework/Validation of XML with Schemas/Validation of XML with XmlValidatingReader/XmlValidatingReader Validation Event Handler Callback
7s9fybz5(v=vs.80)	Developing Mobile Web Applications	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Mobile Web Applications/Application Developer's Guide/Developing Mobile Web Applications
7sf9z378(v=vs.71)	Unordered Node Retrieval by Name or Index	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Employing XML in the .NET Framework/XML Document Object Model (DOM)/Node Collections in NamedNodeMaps and NodeLists/Unordered Node Retrieval by Name or Index
7sfkwf9s(v=vs.71)	Nested DataRelations	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Data with ADO.NET/XML and the DataSet/Nested DataRelations
7sxk9k2h(v=vs.71)	Role-Based Security Permissions	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Securing Applications/Key Security Concepts/Permissions/Role-Based Security Permissions
7t6b43z4(v=vs.71)	Using the FormsAuthenticationModule Class	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/ASP.NET Web Application Security/ASP.NET Authentication/Forms Authentication Provider/Using the FormsAuthenticationModule Class
7tzaa3a1(v=vs.71)	Validation of XML with XmlValidatingReader	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Employing XML in the .NET Framework/Validation of XML with Schemas/Validation of XML with XmlValidatingReader
7w2sway1(v=vs.71)	<processModel> Element	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Configuration File Schema/ASP.NET Settings Schema/<processModel> Element
7w3fd0wb(v=vs.71)	Security Tools	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Securing Applications/Security Tools
7w4tw9xx(v=vs.71)	<interopXmlElement> Element	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Configuration File Schema/Remoting Settings Schema/<interopXmlElement> Element
7wchwf6k(v=vs.71)	Working with Base Types	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Working with Base Types
7wd6ex19(v=vs.71)	Redirecting Assembly Versions	.NET Framework	.NET Framework 1.1/.NET Framework/Configuring Applications/Redirecting Assembly Versions
7wt4bf7h(v=vs.71)	Cropping and Scaling Images	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/Using GDI+ Managed Classes/Using Images, Bitmaps, and Metafiles/Cropping and Scaling Images
7x5bacwt(v=vs.71)	Custom Numeric Format Strings Output Examples	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Working with Base Types/Formatting Types/Numeric Format Strings/Custom Numeric Format Strings Output Examples
7x7s6swy(v=vs.71)	StrongNameSignatureGeneration	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Unmanaged API Reference/StrongNameSignatureGeneration
7xbxk4w0(v=vs.80)	<PagerStyle> Element	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Mobile Web Applications/Mobile Controls Reference/Element Reference/<PagerStyle> Element
7xcfyf33(v=vs.71)	<activated> Element (Service Instance)	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Configuration File Schema/Remoting Settings Schema/<activated> Element (Service Instance)
7y06h4xe(v=vs.71)	Unloading Domains and Shutting Down a Process	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Hosting the Common Language Runtime/Unloading Domains and Shutting Down a Process
7y3x785f(v=vs.71)	Grouping Data in Collections	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Grouping Data in Collections
7y5x1hcd(v=vs.71)	Evidence	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Securing Applications/Security Policy Management/Security Policy Model/Evidence
7ydsx43e(v=vs.71)	Applying Version-Dependent Attributes	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Advanced COM Interop/Side-By-Side Execution for COM Interop/Applying Version-Dependent Attributes
7yx4d854(v=vs.71)	Cryptographic Tasks	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Securing Applications/Cryptographic Services/Cryptographic Tasks
7z73b5bk(v=vs.71)	Deploying a Runtime Application Using .cab Files	.NET Framework	.NET Framework 1.1/.NET Framework/Deploying Applications/Deployment Scenarios/Deploying a Runtime Application Using .cab Files
7zaf80x7(v=vs.71)	Set Registry Tool (Setreg.exe)	.NET Framework	.NET Framework 1.1/.NET Framework/Tools and Debugger/.NET Framework Tools/Set Registry Tool (Setreg.exe)
8019cc4e(v=vs.71)	Building a Host Application	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Objects in Other Application Domains Using .NET Remoting/.NET Remoting Overview/Building a Basic .NET Remoting Application/Building a Host Application
8023ct8s(v=vs.71)	Marshaling Selected Interfaces	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Advanced COM Interop/COM Wrappers/Runtime Callable Wrapper/Marshaling Selected Interfaces
807bc327(v=vs.71)	HtmlSelect Control	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/ASP.NET Syntax/HTML Server Controls/HtmlSelect Control
80z2essb(v=vs.71)	Using a Synchronous Server Socket	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing the Internet/Using Application Protocols/Sockets/Listening with Sockets/Using a Synchronous Server Socket
8119f66k(v=vs.71)	Choosing Communication Options in .NET	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Objects in Other Application Domains Using .NET Remoting/Choosing Communication Options in .NET
81b3ekbd(v=vs.71)	<remove> Element for <httpModules>	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Configuration File Schema/ASP.NET Settings Schema/<remove> Element for <httpModules>
81sf9547(v=vs.71)	Linking Between Mobile Web Forms	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Mobile Web Applications/Application Developer's Guide/Developing Mobile Web Applications/Linking Between Mobile Web Forms
823z9h8w(v=vs.71)	<probing> Element	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Configuration File Schema/Runtime Settings Schema/<probing> Element
82aak18x(v=vs.71)	Using Calendars for Specific Cultures	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Developing World-Ready Applications/Using Calendars for Specific Cultures
82wf1hcz(v=vs.71)	Security and Remoting Considerations	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Securing Applications/Secure Coding Guidelines/Security and Remoting Considerations
83y7df3e(v=vs.71)	Attributes That Control XML Serialization	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Serializing Objects/XML and SOAP Serialization/Attributes That Control XML Serialization
844skk0h(v=vs.71)	Example: Cleaning an Input String	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Working with Base Types/Manipulating Strings/.NET Framework Regular Expressions/Regular Expression Examples/Example: Cleaning an Input String
8477k21c(v=vs.71)	Using Side-by-Side Execution	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Using Side-by-Side Execution
8477k21c(v=vs.71)	Using Side-by-Side Execution	.NET Framework	.NET Framework 1.1/.NET Framework/Using Side-by-Side Execution
84c42s56(v=vs.71)	Writing Custom Attributes	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Extending Metadata Using Attributes/Writing Custom Attributes
84h4y0ta(v=vs.71)	Performing Culture-Insensitive String Operations in Collections	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Developing World-Ready Applications/Culture-Insensitive String Operations/Performing Culture-Insensitive String Operations/Performing Culture-Insensitive String Operations in Collections
84kh7ht8(v=vs.71)	Adding Declarative Security Support	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Securing Applications/Code Access Security/Creating Your Own Code Access Permissions/Adding Declarative Security Support
84sxtbxh(v=vs.71)	XML and the DataSet	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Data with ADO.NET/XML and the DataSet
8551b36z(v=vs.71)	HtmlImage Control	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/ASP.NET Syntax/HTML Server Controls/HtmlImage Control
8667dchf(v=vs.71)	Matrix Representation of Transformations	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/About GDI+ Managed Code/Coordinate Systems and Transformations/Matrix Representation of Transformations
866zees4(v=vs.71)	@ Import -- Global.asax	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/ASP.NET Syntax/Global.asax Syntax/Application Directives/@ Import -- Global.asax
86792hfa(v=vs.71)	Avoiding Type Name Confusion	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Design Guidelines for Class Library Developers/Naming Guidelines/Avoiding Type Name Confusion
86wf6409(v=vs.71)	Making Asynchronous Requests	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing the Internet/Requesting Data/Making Asynchronous Requests
87069683(v=vs.71)	Session State	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/ASP.NET State Management/Session State
874sbx60(v=vs.71)	Forms Authentication Utilities	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/ASP.NET Web Application Security/ASP.NET Authentication/Forms Authentication Provider/Forms Authentication Utilities
87cdya3t(v=vs.71)	Using User-Defined Exceptions	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Handling and Throwing Exceptions/Exception Handling Fundamentals/Using User-Defined Exceptions
87d5969b(v=vs.71)	ASP.NET Namespaces for Mobile Controls	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Mobile Web Applications/Getting Started with ASP.NET Mobile Controls/ASP.NET Namespaces for Mobile Controls
87d7kehw(v=vs.71)	GetCORVersion	.NET Framework	.NET Framework 1.1/.NET Framework/Reference/Unmanaged API Reference/GetCORVersion
87ffw8c1(v=vs.71)	Drawing Opaque and Semitransparent Lines	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Drawing and Editing Images/Using GDI+ Managed Classes/Alpha Blending Lines and Fills/Drawing Opaque and Semitransparent Lines
87k6sx8t(v=vs.71)	Using the CultureInfo Class	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Developing World-Ready Applications/Using the CultureInfo Class
87x8e4d1(v=vs.71)	ASP.NET Code Access Security	.NET Framework	.NET Framework 1.1/.NET Framework/Building Applications/Creating ASP.NET Web Applications/ASP.NET Web Application Security/ASP.NET Application Security in Hosted Environments/ASP.NET Code Access Security
87z0hy49(v=vs.71)	Obtaining BLOB Values from a Database	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Accessing Data with ADO.NET/Using .NET Framework Data Providers to Access Data/Obtaining BLOB Values from a Database
883be1k5(v=vs.71)	MsgBox Sample	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Interoperating with Unmanaged Code/Interop Marshaling/Marshaling Data with Platform Invoke/Marshaling Strings/MsgBox Sample
885e1sy1(v=vs.71)	Performing Culture-Insensitive String Comparisons	.NET Framework	.NET Framework 1.1/.NET Framework/Programming with the .NET Framework/Developing World-Ready Applications/Culture-Insensitive String Operations/Performing Culture-Insensitive String Operations/Performing Culture-Insensitive String Comparisons
